      -3.142        -3.142        10.000
      -3.142        -3.072        10.000
      -3.142        -3.002        10.000
      -3.142        -2.932        10.000
      -3.142        -2.862        10.000
      -3.142        -2.793        10.000
      -3.142        -2.723        10.000
      -3.142        -2.653        10.000
      -3.142        -2.583        10.000
      -3.142        -2.513        10.000
      -3.142        -2.443        10.000
      -3.142        -2.374        10.000
      -3.142        -2.304        10.000
      -3.142        -2.234        10.000
      -3.142        -2.164        10.000
      -3.142        -2.094        10.000
      -3.142        -2.025        10.000
      -3.142        -1.955        10.000
      -3.142        -1.885        10.000
      -3.142        -1.815        10.000
      -3.142        -1.745        10.000
      -3.142        -1.676        10.000
      -3.142        -1.606        10.000
      -3.142        -1.536        10.000
      -3.142        -1.466        10.000
      -3.142        -1.396        10.000
      -3.142        -1.326        10.000
      -3.142        -1.257        10.000
      -3.142        -1.187        10.000
      -3.142        -1.117        10.000
      -3.142        -1.047        10.000
      -3.142        -0.977        10.000
      -3.142        -0.908        10.000
      -3.142        -0.838        16.188
      -3.142        -0.768        15.495
      -3.142        -0.698        16.188
      -3.142        -0.628        15.495
      -3.142        -0.559        16.188
      -3.142        -0.489        10.000
      -3.142        -0.419        10.000
      -3.142        -0.349        16.188
      -3.142        -0.279        10.000
      -3.142        -0.209        16.188
      -3.142        -0.140        10.000
      -3.142        -0.070        10.000
      -3.142         0.000        10.000
      -3.142         0.070        10.000
      -3.142         0.140        10.000
      -3.142         0.209        10.000
      -3.142         0.279        10.000
      -3.142         0.349        10.000
      -3.142         0.419        10.000
      -3.142         0.489        10.000
      -3.142         0.559        10.000
      -3.142         0.628        16.188
      -3.142         0.698        10.000
      -3.142         0.768        16.188
      -3.142         0.838        16.188
      -3.142         0.908        10.000
      -3.142         0.977        10.000
      -3.142         1.047        10.000
      -3.142         1.117        10.000
      -3.142         1.187        10.000
      -3.142         1.257        10.000
      -3.142         1.326        10.000
      -3.142         1.396        10.000
      -3.142         1.466        10.000
      -3.142         1.536        10.000
      -3.142         1.606        10.000
      -3.142         1.676        10.000
      -3.142         1.745        10.000
      -3.142         1.815        10.000
      -3.142         1.885        10.000
      -3.142         1.955        10.000
      -3.142         2.025        10.000
      -3.142         2.094        10.000
      -3.142         2.164        15.495
      -3.142         2.234        16.188
      -3.142         2.304        16.188
      -3.142         2.374        15.495
      -3.142         2.443        10.000
      -3.142         2.513        16.188
      -3.142         2.583        14.802
      -3.142         2.653        14.579
      -3.142         2.723        15.495
      -3.142         2.793        14.802
      -3.142         2.862        14.397
      -3.142         2.932        10.000
      -3.142         3.002        15.495
      -3.142         3.072        16.188
      -3.142         3.142        10.000
      -3.072        -3.142        10.000
      -3.072        -3.072        13.416
      -3.072        -3.002        13.886
      -3.072        -2.932        14.397
      -3.072        -2.862        13.991
      -3.072        -2.793        14.109
      -3.072        -2.723        14.802
      -3.072        -2.653        14.802
      -3.072        -2.583        15.495
      -3.072        -2.513        15.495
      -3.072        -2.443        14.109
      -3.072        -2.374        15.090
      -3.072        -2.304        14.802
      -3.072        -2.234        14.242
      -3.072        -2.164        16.188
      -3.072        -2.094        14.579
      -3.072        -2.025        14.802
      -3.072        -1.955        14.397
      -3.072        -1.885        14.579
      -3.072        -1.815        14.802
      -3.072        -1.745        15.090
      -3.072        -1.676        15.090
      -3.072        -1.606        14.579
      -3.072        -1.536        14.109
      -3.072        -1.466        14.802
      -3.072        -1.396        13.791
      -3.072        -1.326        14.802
      -3.072        -1.257        13.886
      -3.072        -1.187        15.090
      -3.072        -1.117        14.109
      -3.072        -1.047        13.704
      -3.072        -0.977        13.244
      -3.072        -0.908        11.770
      -3.072        -0.838        11.344
      -3.072        -0.768        10.772
      -3.072        -0.698        10.439
      -3.072        -0.628        10.267
      -3.072        -0.559        10.294
      -3.072        -0.489        10.468
      -3.072        -0.419        10.733
      -3.072        -0.349        11.198
      -3.072        -0.279        11.723
      -3.072        -0.209        12.525
      -3.072        -0.140        13.097
      -3.072        -0.070        13.244
      -3.072         0.000        13.355
      -3.072         0.070        14.242
      -3.072         0.140        13.549
      -3.072         0.209        14.109
      -3.072         0.279        14.397
      -3.072         0.349        13.416
      -3.072         0.419        14.802
      -3.072         0.489        13.886
      -3.072         0.559        13.886
      -3.072         0.628        13.704
      -3.072         0.698        13.549
      -3.072         0.768        14.109
      -3.072         0.838        14.109
      -3.072         0.908        13.549
      -3.072         0.977        14.109
      -3.072         1.047        14.802
      -3.072         1.117        14.579
      -3.072         1.187        15.090
      -3.072         1.257        14.242
      -3.072         1.326        14.242
      -3.072         1.396        13.991
      -3.072         1.466        14.242
      -3.072         1.536        14.242
      -3.072         1.606        13.991
      -3.072         1.676        14.242
      -3.072         1.745        13.704
      -3.072         1.815        13.244
      -3.072         1.885        13.480
      -3.072         1.955        13.298
      -3.072         2.025        12.061
      -3.072         2.094        11.614
      -3.072         2.164        11.107
      -3.072         2.234        10.746
      -3.072         2.304        10.351
      -3.072         2.374        10.113
      -3.072         2.443         9.938
      -3.072         2.513         9.790
      -3.072         2.583         9.812
      -3.072         2.653         9.576
      -3.072         2.723         9.553
      -3.072         2.793         9.440
      -3.072         2.862         9.448
      -3.072         2.932         9.838
      -3.072         3.002        10.365
      -3.072         3.072        11.095
      -3.072         3.142        12.297
      -3.002        -3.142        10.000
      -3.002        -3.072        13.886
      -3.002        -3.002        14.802
      -3.002        -2.932        14.802
      -3.002        -2.862        14.802
      -3.002        -2.793        15.495
      -3.002        -2.723        15.495
      -3.002        -2.653        15.090
      -3.002        -2.583        16.188
      -3.002        -2.513        15.495
      -3.002        -2.443        15.090
      -3.002        -2.374        15.090
      -3.002        -2.304        14.579
      -3.002        -2.234        14.802
      -3.002        -2.164        15.090
      -3.002        -2.094        15.495
      -3.002        -2.025        14.802
      -3.002        -1.955        15.495
      -3.002        -1.885        10.000
      -3.002        -1.815        10.000
      -3.002        -1.745        14.802
      -3.002        -1.676        16.188
      -3.002        -1.606        15.090
      -3.002        -1.536        16.188
      -3.002        -1.466        16.188
      -3.002        -1.396        14.802
      -3.002        -1.326        14.802
      -3.002        -1.257        15.495
      -3.002        -1.187        14.802
      -3.002        -1.117        10.000
      -3.002        -1.047        14.109
      -3.002        -0.977        13.623
      -3.002        -0.908        12.893
      -3.002        -0.838        12.500
      -3.002        -0.768        11.819
      -3.002        -0.698        11.488
      -3.002        -0.628        11.321
      -3.002        -0.559        11.329
      -3.002        -0.489        11.645
      -3.002        -0.419        11.645
      -3.002        -0.349        12.404
      -3.002        -0.279        12.893
      -3.002        -0.209        13.704
      -3.002        -0.140        13.791
      -3.002        -0.070        15.090
      -3.002         0.000        14.109
      -3.002         0.070        14.109
      -3.002         0.140        15.090
      -3.002         0.209        14.579
      -3.002         0.279        13.991
      -3.002         0.349        14.802
      -3.002         0.419        15.090
      -3.002         0.489        15.495
      -3.002         0.559        10.000
      -3.002         0.628        14.579
      -3.002         0.698        15.495
      -3.002         0.768        14.397
      -3.002         0.838        15.495
      -3.002         0.908        14.802
      -3.002         0.977        14.397
      -3.002         1.047        16.188
      -3.002         1.117        10.000
      -3.002         1.187        15.495
      -3.002         1.257        14.802
      -3.002         1.326        14.802
      -3.002         1.396        15.090
      -3.002         1.466        15.090
      -3.002         1.536        15.495
      -3.002         1.606        15.090
      -3.002         1.676        14.802
      -3.002         1.745        14.579
      -3.002         1.815        15.495
      -3.002         1.885        13.991
      -3.002         1.955        14.242
      -3.002         2.025        13.886
      -3.002         2.094        12.692
      -3.002         2.164        12.427
      -3.002         2.234        11.999
      -3.002         2.304        11.573
      -3.002         2.374        11.198
      -3.002         2.443        10.995
      -3.002         2.513        10.861
      -3.002         2.583        10.837
      -3.002         2.653        10.525
      -3.002         2.723        10.345
      -3.002         2.793        10.348
      -3.002         2.862        10.267
      -3.002         2.932        10.586
      -3.002         3.002        11.254
      -3.002         3.072        12.078
      -3.002         3.142        12.787
      -2.932        -3.142        10.000
      -2.932        -3.072        14.579
      -2.932        -3.002        15.090
      -2.932        -2.932        10.000
      -2.932        -2.862        15.495
      -2.932        -2.793        10.000
      -2.932        -2.723        10.000
      -2.932        -2.653        15.090
      -2.932        -2.583        10.000
      -2.932        -2.513        16.188
      -2.932        -2.443        15.495
      -2.932        -2.374        10.000
      -2.932        -2.304        15.090
      -2.932        -2.234        16.188
      -2.932        -2.164        15.495
      -2.932        -2.094        10.000
      -2.932        -2.025        16.188
      -2.932        -1.955        16.188
